Epoch 	Iter. 	loss_func(x) 		||grad(x)|| 	||p||

9 	 163 	 4.1920e+00 	5.9213e+00 	2.9607e+00
9 	 164 	 6.7199e+00 	3.5272e+00 	1.7636e+00
9 	 165 	 3.6526e+00 	6.2860e+00 	3.1430e+00
9 	 166 	 5.2544e+00 	1.1709e+01 	5.8546e+00
9 	 167 	 2.2349e+01 	5.6719e+00 	2.8360e+00
9 	 168 	 1.4555e+01 	3.5546e-01 	1.7773e-01
9 	 169 	 2.6143e+00 	8.8785e-01 	4.4392e-01
9 	 170 	 2.3927e+00 	2.4570e+00 	1.2285e+00
9 	 171 	 3.1243e+00 	5.6520e+00 	2.8260e+00
9 	 172 	 4.7218e+00 	8.5774e+00 	4.2887e+00
9 	 173 	 1.2675e+01 	7.1740e+00 	3.5870e+00
9 	 174 	 1.0044e+01 	8.9313e+00 	4.4657e+00
9 	 175 	 1.0369e+01 	3.9313e+00 	1.9657e+00
9 	 176 	 9.6126e+00 	2.4671e+00 	1.2335e+00
9 	 177 	 3.7259e+00 	3.9967e+00 	1.9983e+00
9 	 178 	 4.8800e+00 	1.0302e+01 	5.1510e+00
9 	 179 	 1.2849e+01 	1.1304e+01 	5.6520e+00
10 	 180 	 3.0087e+01 	1.5065e+01 	7.5324e+00
10 	 181 	 2.3257e+01 	7.6798e+00 	3.8399e+00
10 	 182 	 3.6766e+01 	6.2218e+00 	3.1109e+00
10 	 183 	 7.2387e+00 	1.0051e+01 	5.0255e+00
10 	 184 	 1.2577e+01 	1.1271e+01 	5.6353e+00
10 	 185 	 2.9230e+01 	5.6157e+00 	2.8079e+00
10 	 186 	 8.7544e+00 	7.7664e+00 	3.8832e+00
10 	 187 	 6.5707e+00 	7.9640e+00 	3.9820e+00
10 	 188 	 2.1192e+01 	5.1827e+00 	2.5914e+00
10 	 189 	 5.1404e+00 	1.1125e+01 	5.5626e+00
10 	 190 	 1.6249e+01 	9.6139e+00 	4.8069e+00
10 	 191 	 3.0927e+01 	5.3448e+00 	2.6724e+00
10 	 192 	 5.1278e+00 	6.1361e+00 	3.0680e+00
10 	 193 	 7.9159e+00 	1.0147e+01 	5.0733e+00
10 	 194 	 1.1997e+01 	9.4153e+00 	4.7077e+00
10 	 195 	 2.5469e+01 	7.7294e+00 	3.8647e+00
10 	 196 	 6.6213e+00 	9.1067e+00 	4.5534e+00
10 	 197 	 1.7280e+01 	6.9342e+00 	3.4671e+00
10 	 198 	 8.4933e+00 	1.3112e+01 	6.5562e+00
10 	 199 	 1.8022e+01 	1.3967e+01 	6.9834e+00
11 	 200 	 6.1576e+01 	6.4253e+00 	3.2127e+00
11 	 201 	 9.2366e+00 	9.0348e+00 	4.5174e+00
11 	 202 	 8.9604e+00 	7.5015e+00 	3.7508e+00
11 	 203 	 1.8197e+01 	4.7684e-01 	2.3842e-01
11 	 204 	 2.1973e+00 	4.7361e-01 	2.3681e-01
11 	 205 	 1.8624e+00 	9.9721e-01 	4.9860e-01
11 	 206 	 2.5302e+00 	3.8771e+00 	1.9386e+00
11 	 207 	 4.0980e+00 	6.0594e+00 	3.0297e+00
11 	 208 	 8.2709e+00 	6.4146e+00 	3.2073e+00
11 	 209 	 7.0302e+00 	6.0890e+00 	3.0445e+00
11 	 210 	 7.0292e+00 	5.7128e+00 	2.8564e+00
11 	 211 	 6.2493e+00 	6.2250e+00 	3.1125e+00
11 	 212 	 7.6482e+00 	7.1702e+00 	3.5851e+00
11 	 213 	 1.0057e+01 	1.0357e+01 	5.1787e+00
11 	 214 	 1.6147e+01 	5.9819e+00 	2.9910e+00
11 	 215 	 1.4253e+01 	4.1385e+00 	2.0692e+00
11 	 216 	 4.0362e+00 	7.6062e+00 	3.8031e+00
11 	 217 	 9.3154e+00 	1.0970e+01 	5.4849e+00
11 	 218 	 1.5742e+01 	7.4752e+00 	3.7376e+00
11 	 219 	 1.8554e+01 	1.0322e+00 	5.1608e-01
12 	 220 	 1.3539e+00 	6.5871e+00 	3.2936e+00
12 	 221 	 5.9064e+00 	8.9072e+00 	4.4536e+00
12 	 222 	 1.5941e+01 	9.0167e+00 	4.5083e+00
12 	 223 	 1.2662e+01 	1.1327e+01 	5.6633e+00
12 	 224 	 2.4709e+01 	1.1897e+01 	5.9486e+00
12 	 225 	 2.9085e+01 	1.2991e+01 	6.4953e+00
12 	 226 	 2.7768e+01 	7.9004e+00 	3.9502e+00
12 	 227 	 2.5887e+01 	6.4085e+00 	3.2043e+00
12 	 228 	 5.0974e+00 	1.1847e+01 	5.9235e+00
12 	 229 	 2.4569e+01 	7.4732e+00 	3.7366e+00
12 	 230 	 1.6598e+01 	2.3944e+00 	1.1972e+00
